"from","to"
"MFR","PDX"
"DQA","NKG"
"BFJ","NKG"
"PSC","SAN"
"DQA","TAO"
"JDZ","TAO"
"DQA","CSX"
"BFJ","WUH"
"DQA","TSN"
"JDZ","TSN"
"PSF","SJC"
"MLM","SJC"
"CWL","TFS"
"KBL","KWI"
"CWL","HER"
"BFJ","KWE"
"DQA","DLC"
"JDZ","HAK"
"BFJ","HAK"
"HUX","STL"
"MUX","SHJ"
"IXR","BLR"
"STV","BLR"
"STV","SHJ"
"DQA","SHE"
"BZV","CMN"
"MDZ","PTY"
"BUS","RIX"
"BWN","KUL"
"BWN","MNL"
"MMX","BEG"
"JAN","ASE"
"MFR","SNA"
"HCR","ASE"
"MJT","SKG"
"MJT","BRS"
"NBC","AER"
"NMA","AER"
"TOF","AER"
"NSK","AER"
"NBC","VKO"
"TOF","VKO"
"BWN","CGK"
"CWL","ACE"
"FUO","FOC"
"BMA","GOT"
"IXR","HYD"
"STV","HYD"
"MLM","OAK"
"MLI","SFB"
"CWL","FAO"
"LCI","APA"
"HCR","APA"
"BWN","HKG"
"IXR","MAA"
"STV","MAA"
"JDZ","NGB"
"NBC","OVB"
"FUO","WNZ"
"BFJ","NGB"
"TOF","OVB"
"NSK","OVB"
"NMA","SVX"
"NSK","SVX"
"PSF","BED"
"BHB","BED"
"BDR","BED"
"KBL","ESB"
"BHB","BDL"
"HUX","YEG"
"HCR","IND"
"YXY","YEG"
"HMO","GDL"
"MLI","PIE"
"ZNZ","MCT"
"MUX","MCT"
"IXR","CCU"
"STV","CCU"
"MHH","SAT"
"CPR","SAT"
"PSF","VNY"
"MMX","GDN"
"MLI","SDF"
"LCI","VNY"
"HCR","VNY"
"BUS","ALA"
"NMA","ALA"
"BWN","MEL"
"BUS","GYD"
"JDZ","SHA"
"MUX","BAH"
"ISM","PWK"
"BUS","DMM"
"PSF","BFI"
"MHH","NAS"
"PSC","BFI"
"MDZ","EZE"
"MDZ","SCL"
"MMX","ZAG"
"MFR","BZN"
"FUO","JJN"
"MMX","TIA"
"MUX","DWC"
"FUO","HFE"
"HMO","SJD"
"CWL","DBV"
"KBL","TAS"
"BUS","TAS"
"NMA","TAS"
"NEW","SCF"
"DPA","SCF"
"MMX","KTW"
"ZNZ","NBO"
"MDZ","AEP"
"TOF","KZN"
"DQA","YNT"
"BDR","BUF"
"NEW","PDK"
"MHH","PDK"
"MLM","MTY"
"HMO","MTY"
"HUX","MTY"
"IXR","AMD"
"PSF","OPF"
"BHB","PWM"
"NEW","OPF"
"LCI","OPF"
"NBC","MRV"
"BHB","FOK"
"ISM","MMU"
"MHH","FOK"
"MLI","MMU"
"DPA","OKC"
"MLM","TIJ"
"HMO","TIJ"
"HUX","TIJ"
"PSC","AZA"
"BFJ","LJG"
"NMA","KJA"
"NMA","UFA"
"TOF","KJA"
"NSK","KJA"
"NSK","UFA"
"BHB","BCT"
"DPA","YHM"
"BFJ","JHG"
"MUX","ISB"
"KBL","ISB"
"MLI","PGD"
"MUX","KHI"
"MUX","MED"
"IXR","PNQ"
"IXR","LKO"
"STV","PNQ"
"NMA","KUF"
"NSK","KUF"
"PSF","MVY"
"MHH","FXE"
"PSC","GEG"
"BDR","MVY"
"BWN","SUB"
"BZV","ABJ"
"FUO","XFN"
"TOF","TJM"
"DPA","MKC"
"MLI","MKC"
"BDR","PSM"
"ISM","GUA"
"DPA","MHT"
"NSK","CEK"
"MMX","SKP"
"STV","JAI"
"DQA","WEH"
"NMA","IKT"
"MFR","EUG"
"ZNZ","DAR"
"FUO","WDS"
"PSF","SAF"
"NEW","FWA"
"MHH","ADS"
"HCR","SAF"
"BDR","BGR"
"NMA","PEE"
"FUO","YIW"
"NSK","PEE"
"BDR","FAB"
"MDZ","COR"
"DPA","PUY"
"BZV","KGL"
"STV","GOI"
"BUS","MSQ"
"NMA","MCX"
"NEW","BJC"
"NMA","OMS"
"FUO","FUG"
"MLM","FAT"
"LCI","HVN"
"BZV","LBV"
"BZV","LFW"
"YXY","YZF"
"NBC","NUX"
"CPR","HDN"
"NSK","GOJ"
"HMO","QRO"
"CPR","MSO"
"BZV","DLA"
"NEW","RST"
"ISM","EIS"
"MMX","BMA"
"BDR","HHH"
"BWN","BKI"
"BZV","COO"
"IXR","VNS"
"PSF","LAL"
"YVO","YMX"
"BZV","FIH"
"IXR","PAT"
"LCI","DAB"
"MUX","ELQ"
"BHB","BLM"
"HCR","SGR"
"YXY","YYJ"
"IXR","BBI"
"NEW","FCM"
"BMA","MMX"
"HMO","CUU"
"HUX","TLC"
"HCR","TRM"
"ZNZ","MBA"
"YVO","YVP"
"NBC","NJC"
"FUO","HZG"
"TOF","NJC"
"ISM","GRB"
"YXY","OME"
"STV","IXG"
"NBC","KRR"
"HUX","NLU"
"HCR","SGU"
"BDR","COU"
"MDZ","SLA"
"MDZ","ROS"
"DPA","ISM"
"CPR","PWA"
"ZNZ","JRO"
"BWN","KCH"
"NEW","RIL"
"HMO","CJS"
"YVO","YMT"
"MDZ","BRC"
"OME","OTZ"
"TOF","UUD"
"PSF","HIO"
"BHB","CPR"
"DPA","PHF"
"MLM","MXL"
"HMO","LAP"
"HMO","MXL"
"YVO","YUY"
"YVO","YPX"
"BZV","BGF"
"NBC","ROV"
"NEW","UES"
"ISM","YFC"
"BMA","VBY"
"MMX","VBY"
"DPA","BRO"
"HCR","SCK"
"CPR","BFF"
"YVO","YNS"
"MJT","LXS"
"BZV","PNR"
"YXY","SFJ"
"MDZ","MDQ"
"PSF","ESN"
"BMA","VXO"
"JAN","LWB"
"BDR","MTP"
"YVO","YRT"
"MDZ","NQN"
"BDR","DWH"
"MDZ","JUJ"
"ISM","OWD"
"ISM","AUZ"
"PSC","ALW"
"CPR","CYS"
"YVO","YEY"
"YVO","YKU"
"MJT","JKH"
"YXY","YOC"
"YXY","YDA"
"STV","KQH"
"NSK","ABA"
"BMA","AGH"
"BMA","KLR"
"MFR","LMT"
"CPR","GCC"
"CPR","RKS"
"CPR","RIW"
"OME","KTS"
"OME","UNK"
"NEW","SPS"
"BMA","SFT"
"BMA","UME"
"BMA","OSD"
"BMA","RNB"
"MMX","RKE"
"ZNZ","ARK"
"YVO","YYQ"
"YVO","YKQ"
"KBL","HEA"
"KBL","MZR"
"OME","GAM"
"OME","WAA"
"OME","WBB"
"OME","SVA"
"OME","TLA"
"BMA","HAD"
"ZNZ","PMA"
"YXY","YMA"
"KBL","KDH"
"OME","SHH"
"OME","HPB"
"OME","GLV"
"TOF","SWT"
"INN","FRA"
"FMO","FRA"
"MJI","IST"
"ECN","IST"
"ZIH","ORD"
"TLH","DFW"
"ZIH","DFW"
"BES","CDG"
"CKY","CDG"
"INN","AMS"
"ACV","DEN"
"PRC","DEN"
"CGP","DXB"
"DUR","DXB"
"STX","ATL"
"TLH","ATL"
"INN","LHR"
"STX","MIA"
"TLH","MIA"
"BAQ","MIA"
"NGU","MIA"
"STX","JFK"
"ZIH","LAX"
"ACV","LAX"
"PRC","LAX"
"HHR","LAX"
"MHR","LAX"
"STX","CLT"
"TLH","CLT"
"GRX","MAD"
"YXE","YYZ"
"YDF","YYZ"
"KSC","STN"
"INN","VIE"
"SCV","VIE"
"KSC","VIE"
"FMO","VIE"
"GCI","DUB"
"SCV","DUB"
"KSC","DUB"
"FMO","MUC"
"GRX","BCN"
"ZIH","IAH"
"LNS","IAD"
"GFK","LAS"
"GCI","ZRH"
"DUR","ZRH"
"SCV","FCO"
"LMP","FCO"
"INN","BRU"
"GCI","MAN"
"SCV","MAN"
"INN","ARN"
"STX","BOS"
"ZIH","SFO"
"ACV","SFO"
"MHR","SFO"
"TWF","PMI"
"GRX","PMI"
"FMO","PMI"
"GFK","MSP"
"GRX","ORY"
"BES","ORY"
"LLV","PVG"
"LNL","PVG"
"GCI","LGW"
"GRX","LGW"
"INN","CPH"
"LLV","XIY"
"LNL","XIY"
"HTN","XIY"
"TLH","MCO"
"ZIH","PHX"
"ACV","PHX"
"YXE","YUL"
"YDF","YUL"
"HHR","PHX"
"LNS","PHL"
"STX","FLL"
"TLH","FLL"
"BAQ","FLL"
"MJI","ISL"
"ECN","ISL"
"LMP","MXP"
"FMO","AYT"
"ECN","AYT"
"KSC","WAW"
"NGU","SEA"
"LLV","PEK"
"CKY","LIS"
"DIB","DEL"
"DED","DEL"
"IXD","DEL"
"TLH","HPN"
"LLV","CKG"
"HTN","CKG"
"LNS","TEB"
"GCI","EDI"
"LLV","KMG"
"LNL","SZX"
"LLV","PKX"
"LNL","PKX"
"NLU","CUN"
"SCV","BGY"
"LMP","BGY"
"ZIH","YVR"
"YXE","YVR"
"SCV","LTN"
"KSC","LTN"
"YXS","YVR"
"SCV","CRL"
"TWF","SLC"
"TLH","DCA"
"LMP","NAP"
"LNS","BWI"
"BES","MRS"
"DUR","SIN"
"ECN","SAW"
"LNL","HGH"
"HDY","SIN"
"ZIH","MEX"
"PQC","ICN"
"CGP","JED"
"HMB","JED"
"SCV","BLQ"
"LMP","BLQ"
"ZIH","YYC"
"YXE","YYC"
"YXS","YYC"
"GRX","LPA"
"LMP","VCE"
"FMO","LPA"
"SCV","OTP"
"CGP","AUH"
"DED","BOM"
"IXD","BOM"
"HMB","AUH"
"NGU","ANC"
"BES","NCE"
"SLA","GRU"
"HMB","CAI"
"MJI","CAI"
"ARH","SVO"
"ARH","DME"
"SLY","SVO"
"SLY","DME"
"ARH","LED"
"SLY","LED"
"HMB","RUH"
"TWF","PBI"
"LNS","PBI"
"SDJ","NRT"
"INN","BHX"
"GCI","BHX"
"HDY","BKK"
"MDL","BKK"
"BES","OPO"
"LNL","NKG"
"LNS","SAN"
"BAQ","BOG"
"LLV","TSN"
"CGP","KWI"
"FMO","TFS"
"HMB","KWI"
"NGU","KEF"
"KSC","HER"
"BES","HER"
"LLV","KWE"
"LNL","KWE"
"LLV","DLC"
"SDJ","HND"
"LNL","LHW"
"HTN","LHW"
"CGP","SHJ"
"DIB","BLR"
"DED","BLR"
"IXD","BLR"
"LLV","SHE"
"HMB","SHJ"
"KSC","RHO"
"BES","LYS"
"CKY","CMN"
"HTN","CGO"
"BAQ","PTY"
"HDY","KUL"
"HHR","SNA"
"INN","BRS"
"GCI","BRS"
"ARH","AER"
"SLY","AER"
"BES","BOD"
"FMO","ACE"
"LLV","FOC"
"INN","GOT"
"DED","HYD"
"LNL","URC"
"HTN","URC"
"LNS","PIT"
"YXE","PUJ"
"CGP","MAA"
"DUR","JNB"
"HMB","AMM"
"MJI","AMM"
"SLY","OVB"
"SLY","SVX"
"STX","SJU"
"FMO","ADB"
"ECN","ADB"
"ECN","ESB"
"STX","IND"
"YXE","YEG"
"YXS","YEG"
"LNL","INC"
"NLU","GDL"
"KSC","LCA"
"CGP","MCT"
"CGP","CCU"
"GRX","MAH"
"DIB","CCU"
"DED","CCU"
"FMO","FUE"
"LNL","XNN"
"CKY","TUN"
"MJI","TUN"
"GCI","EMA"
"PQC","SGN"
"KSC","WMI"
"LMP","VRN"
"HMB","DMM"
"LMP","TRN"
"SLA","EZE"
"HDY","DMK"
"MDL","DMK"
"STX","MEM"
"TLH","MEM"
"NGU","SNN"
"NLU","PVR"
"HHR","PVR"
"TWF","LIN"
"NGU","HHN"
"LMP","LIN"
"CGP","DWC"
"PQC","HAN"
"TWF","SCF"
"SCV","CIA"
"FMO","FNC"
"SLA","AEP"
"ARH","KZN"
"KSC","LPL"
"GRX","BIO"
"ACV","SMF"
"YXE","YWG"
"PRC","PSP"
"ACV","BUR"
"SCV","TSF"
"NLU","MTY"
"DED","AMD"
"ACV","APC"
"YDF","YHZ"
"SLY","MRV"
"TLH","FOK"
"MHR","FOK"
"ZIH","TIJ"
"NLU","TIJ"
"CGP","DAC"
"SDJ","KIX"
"TWF","SBA"
"YDF","YHM"
"HHR","SBA"
"SDJ","NGO"
"SDJ","FUK"
"PRC","TUS"
"INN","SUF"
"CGP","MED"
"CKY","DSS"
"DED","LKO"
"IXD","PNQ"
"IXD","LKO"
"SDJ","ITM"
"TWF","SUN"
"BAQ","MDE"
"KSC","BOJ"
"MJI","DJE"
"MHR","SUN"
"BAQ","CLO"
"CKY","ABJ"
"DUR","CPT"
"SDJ","CTS"
"SLY","TJM"
"LNS","PSM"
"SDJ","OKA"
"PRC","LGB"
"HHR","STS"
"HDY","HKT"
"YXS","YLW"
"BES","MPL"
"BES","BIA"
"DED","JAI"
"GFK","FAR"
"GRX","TFN"
"STX","STT"
"PRC","CLD"
"YDF","YYT"
"HHR","SAF"
"GRX","SDR"
"DIB","GAU"
"MDL","RGN"
"NLU","CCS"
"SLA","COR"
"MJI","HBE"
"HTN","KRL"
"ARH","KGD"
"ECN","ADA"
"GCI","SOU"
"CKY","LFW"
"MHR","FAT"
"SLY","NUX"
"YDF","YQM"
"LNS","CUR"
"YDF","YYR"
"IXD","IDR"
"HTN","KHG"
"DED","VNS"
"PQC","DAD"
"NLU","MID"
"YDF","YKF"
"ECN","ASR"
"HDY","CNX"
"YXE","VRA"
"CKY","OUA"
"IXD","RPR"
"HMB","ELQ"
"HTN","AKU"
"TWF","IDA"
"BAQ","BGA"
"GFK","BIS"
"YXS","YYJ"
"IXD","BBI"
"MHR","BLM"
"YDF","YWK"
"IXD","BHO"
"SDJ","UKB"
"ECN","GZT"
"SLY","NOJ"
"LNS","OSU"
"NLU","HUX"
"CKY","BKO"
"SLA","MDZ"
"PQC","CXR"
"ARH","SIP"
"YDF","YQX"
"PRC","SGU"
"SLA","ROS"
"DED","IXD"
"IXD","DED"
"DUR","HRE"
"ARH","MMK"
"ARH","CEE"
"ZIH","PBC"
"ACV","RDD"
"ACV","MCC"
"BAQ","ADZ"
"NGU","MCC"
"NLU","OAX"
"PRC","MSC"
"LMP","FRL"
"PQC","HPH"
"MHR","RDD"
"YDF","YKL"
"GFK","BRD"
"GCI","EXT"
"BES","TLN"
"SLA","BRC"
"PQC","VCA"
"PQC","DLI"
"MHR","ACV"
"SLY","RGK"
"TWF","YKM"
"NLU","MXL"
"HHR","SQL"
"DIB","SHL"
"DIB","IXA"
"DIB","IXB"
"IXD","GOP"
"PQC","VII"
"ECN","HTY"
"HTN","KCA"
"BAQ","JBQ"
"NLU","VSA"
"GFK","DLH"
"YXS","YXT"
"YXS","YYD"
"GRX","MLN"
"CKY","ROB"
"SLA","IGR"
"DIB","IMF"
"HMB","ATZ"
"MJI","BEN"
"SDJ","IZO"
"ECN","DIY"
"HTN","TWC"
"ARH","NNM"
"GFK","ABR"
"PRC","FLG"
"PRC","VGT"
"YXS","YKA"
"YXS","YXJ"
"YXS","YDL"
"LMP","PMF"
"SLA","TUC"
"SLA","NQN"
"DIB","DMU"
"PQC","THD"
"HMB","AJF"
"HDY","USM"
"ARH","IAR"
"STX","SBH"
"BAQ","MTR"
"HHR","TSM"
"CKY","OXB"
"DUR","MQP"
"SDJ","HIJ"
"HDY","UBP"
"HDY","UTH"
"LNS","ART"
"TLH","VDF"
"YXE","YPA"
"GFK","STC"
"GFK","JMS"
"GFK","DVL"
"PRC","IGM"
"SLA","RES"
"DUR","BFN"
"DUR","HLA"
"PQC","HUI"
"HDY","KKC"
"HDY","CEI"
"MDL","THL"
"MDL","LSH"
"ACV","UKI"
"BAQ","VUP"
"NGU","NBW"
"YXE","ZWL"
"YXE","YBY"
"HHR","SVC"
"DIB","IXT"
"DED","PGH"
"DUR","PLZ"
"DUR","ELS"
"MJI","SFA"
"MDL","MYT"
"HTN","IQM"
"TWF","PTS"
"ACV","PAO"
"NGU","MHZ"
"NGU","NIP"
"HHR","MMH"
"GCI","ACI"
"YXS","YYE"
"MJI","SEB"
"MHR","CIC"
"MDL","KMV"
"MDL","SNW"
"MDL","KET"
"TWF","HLG"
"NGU","SPM"
"GFK","PKD"
"DIB","TEI"
"MJI","GHT"
"MHR","MOD"
"MHR","SIY"
"MDL","KHM"
"MDL","BMO"
"POP","FRA"
"FAI","FRA"
"VRA","FRA"
"KVA","FRA"
"TMP","FRA"
"IFN","IST"
"NIM","IST"
"NSI","IST"
"UGC","IST"
"GZP","IST"
"AKX","IST"
"GRV","IST"
"FAI","ORD"
"BMI","ORD"
"AVP","ORD"
"CRW","ORD"
"MGM","DFW"
"BMI","DFW"
"CUU","DFW"
"OAX","DFW"
"PIK","CDG"
"FDF","CDG"
"FAE","CDG"
"NIM","CDG"
"NSI","CDG"
"INV","AMS"
"AAL","AMS"
"KVA","AMS"
"MME","AMS"
"TMP","AMS"
"BMI","DEN"
"CUU","DEN"
"OTH","DEN"
"IFN","DXB"
"SLL","DXB"
"IXM","DXB"
"TIF","DXB"
"MGM","ATL"
"BMI","ATL"
"GGT","ATL"
"CRW","ATL"
"INV","LHR"
"POP","MIA"
"GGT","MIA"
"DOM","MIA"
"FDF","MIA"
"ADZ","MIA"
"MVD","MIA"
"VRA","MIA"
"POP","JFK"
"LEB","JFK"
"OAX","LAX"
"BLI","LAX"
"MGM","CLT"
"POP","CLT"
"YQG","CLT"
"AVP","CLT"
"GGT","CLT"
"CRW","CLT"
"MVD","MAD"
"ASU","MAD"
"POP","YYZ"
"POP","EWR"
"LEB","EWR"
"YQG","YYZ"
"AVP","EWR"
"VRA","YYZ"
"YYG","YYZ"
"RKD","EWR"
"AOI","STN"
"TMP","STN"
"LDE","STN"
"AAR","STN"
"OSR","STN"
"KVA","VIE"
"BNX","VIE"
"INV","DUB"
"AOI","MUC"
"KVA","MUC"
"MME","DUB"
"TMP","MUC"
"LDE","DUB"
"PIK","BCN"
"FAE","BCN"
"OAX","IAH"
"PBG","IAD"
"LEB","IAD"
"BLI","LAS"
"RIL","LAS"
"NSI","BRU"
"INV","MAN"
"AAL","ARN"
"KVA","ARN"
"TMP","ARN"
"BNX","ARN"
"GZP","ARN"
"OTH","SFO"
"ILG","BOS"
"SQD","CAN"
"SQJ","CAN"
"PIK","PMI"
"AAL","PMI"
"FAE","PMI"
"MME","PMI"
"FAI","MSP"
"FDF","ORY"
"LDE","ORY"
"CIH","PVG"
"TGO","PVG"
"JMU","PVG"
"HSC","PVG"
"SQJ","PVG"
"XAI","PVG"
"INV","LGW"
"KVA","ATH"
"AAL","CPH"
"FAE","CPH"
"TMP","CPH"
"AAR","CPH"
"GZP","CPH"
"IFN","DOH"
"JRO","DOH"
"SLL","DOH"
"HSC","XIY"
"SQJ","XIY"
"XAI","XIY"
"POP","YUL"
"YQG","YUL"
"CRW","MCO"
"CUL","PHX"
"FDF","YUL"
"VRA","YUL"
"YYG","YUL"
"ILG","MCO"
"YUY","YUL"
"PBG","PHL"
"RKD","PHL"
"PBG","FLL"
"GGT","FLL"
"PIK","AGP"
"DSA","AGP"
"AAL","AGP"
"TMP","AGP"
"AAR","AGP"
"KVA","DUS"
"GZP","ISL"
"ILG","MXP"
"UGC","MXP"
"AAR","MXP"
"AAL","OSL"
"FAE","OSL"
"TMP","OSL"
"GZP","OSL"
"AAL","AYT"
"AKX","AYT"
"GRV","AYT"
"OSR","AYT"
"DSA","WAW"
"OSR","WAW"
"SSI","DAL"
"MRK","DAL"
"FAI","SEA"
"BLI","SEA"
"RIL","DAL"
"CIH","PEK"
"TGO","PEK"
"HLH","PEK"
"JMU","PEK"
"SQD","PEK"
"VRA","LIS"
"IXM","DEL"
"JLR","DEL"
"IXG","DEL"
"PNE","HPN"
"LEB","HPN"
"YYG","HPN"
"RKD","HPN"
"CIH","CKG"
"HSC","CKG"
"SQJ","CKG"
"XAI","CKG"
"MRK","TEB"
"BMI","DTW"
"GGT","TEB"
"FAE","EDI"
"SQD","KMG"
"HSC","KMG"
"XAI","KMG"
"CIH","SZX"
"HLH","SZX"
"SQD","SZX"
"SQJ","SZX"
"CIH","PKX"
"TGO","PKX"
"HLH","PKX"
"JMU","PKX"
"SQD","PKX"
"HSC","PKX"
"XAI","PKX"
"CUU","CUN"
"OAX","CUN"
"CUL","CUN"
"VRA","CUN"
"DSA","CUN"
"LDE","BGY"
"BNX","BGY"
"INV","LTN"
"VRA","YVR"
"RIL","AUS"
"AOI","CRL"
"LDE","CRL"
"BNX","CRL"
"PIK","ALC"
"DSA","ALC"
"KVA","CGN"
"MGM","DCA"
"MGM","SLC"
"CRW","DCA"
"FRL","NAP"
"IXM","SIN"
"TGO","HGH"
"HLH","HGH"
"GZP","SAW"
"HSC","HGH"
"MDC","SIN"
"XAI","HGH"
"KCH","SIN"
"CUU","MEX"
"OAX","MEX"
"CUL","MEX"
"HPH","ICN"
"TMP","HEL"
"TIF","JED"
"GZP","HEL"
"YQG","YYC"
"PIK","LPA"
"YYG","YYC"
"LDE","VCE"
"DSA","OTP"
"SLL","AUH"
"IXM","BOM"
"JLR","BOM"
"IXG","BOM"
"PNE","NCE"
"FAI","ANC"
"MVD","GRU"
"ASU","GRU"
"CBB","GRU"
"RAO","GRU"
"SLZ","GRU"
"IGU","GRU"
"MGM","LGA"
"AVP","LGA"
"DSA","KRK"
"AOI","KRK"
"JRO","ADD"
"NIM","ADD"
"NSI","ADD"
"UGC","SVO"
"UGC","DME"
"TIF","CAI"
"AKX","SVO"
"GRV","DME"
"GRV","SVO"
"ASF","DME"
"ASF","SVO"
"MMK","SVO"
"MMK","DME"
"ROV","SVO"
"UUS","SVO"
"BQS","DME"
"UGC","LED"
"GRV","LED"
"ASF","LED"
"MMK","LED"
"ROV","LED"
"SLL","RUH"
"LDE","MLA"
"TIF","RUH"
"FRL","MLA"
"RIL","PBI"
"KVA","STR"
"NGS","NRT"
"INV","BHX"
"SQJ","CTU"
"OTH","PDX"
"SQJ","NKG"
"JMU","TAO"
"SQD","TAO"
"SQJ","TAO"
"XAI","TAO"
"ADZ","BOG"
"MVD","BOG"
"ASU","BOG"
"CIH","CSX"
"CIH","WUH"
"CIH","TSN"
"PIK","TFS"
"DSA","TFS"
"IFN","KWI"
"SLL","KWI"
"TIF","KWI"
"FAE","KEF"
"OSR","HER"
"MME","CFU"
"CIH","DLC"
"JMU","DLC"
"OSR","CFU"
"NGS","HND"
"HSC","HAK"
"SQJ","HAK"
"XAI","HAK"
"PNE","STL"
"SLL","SHJ"
"IXM","BLR"
"JLR","BLR"
"IXG","BLR"
"TIF","SHJ"
"CIH","SHE"
"JMU","SHE"
"NIM","CMN"
"TMP","RHO"
"OSR","RHO"
"ADZ","PTY"
"MVD","PTY"
"ASU","PTY"
"AAR","RIX"
"CBR","SYD"
"TGO","HRB"
"HLH","HRB"
"SQD","HRB"
"KCH","KUL"
"BNX","BEG"
"UGC","AER"
"HSC","NNG"
"GRV","VKO"
"ASF","VKO"
"MMK","VKO"
"AOI","CTA"
"FRL","CTA"
"MDC","CGK"
"DJJ","CGK"
"PIK","ACE"
"DSA","ACE"
"HSC","FOC"
"MDC","FOC"
"IXM","HYD"
"JLR","HYD"
"IXG","HYD"
"BNX","GOT"
"AAR","GOT"
"PBG","SFB"
"BMI","SFB"
"PIK","FAO"
"BLI","OAK"
"MME","FAO"
"LEB","RDU"
"AOI","PMO"
"LDE","PMO"
"HLH","TNA"
"JMU","TNA"
"SQD","TNA"
"YQG","PUJ"
"MRK","PIT"
"FDF","PUJ"
"AAL","CHQ"
"IXM","MAA"
"JLR","MAA"
"GRV","OVB"
"UUS","OVB"
"BQS","OVB"
"AOI","CAG"
"UGC","SVX"
"ASF","SVX"
"ROV","SVX"
"BQS","SVX"
"AVP","BED"
"DOM","SJU"
"GZP","ESB"
"MRK","IND"
"YYG","YEG"
"PBG","PIE"
"BMI","PIE"
"CUU","GDL"
"OAX","GDL"
"CUL","GDL"
"SLL","MCT"
"JLR","CCU"
"TGO","SJW"
"TGO","HET"
"HLH","HET"
"RAO","VCP"
"SLZ","VCP"
"IGU","VCP"
"CRW","SDF"
"DSA","GDN"
"YYG","MKE"
"RIL","VNY"
"SQD","SYX"
"AAR","GDN"
"AKX","ALA"
"FAE","BLL"
"NIM","TUN"
"FRL","OLB"
"GZP","BLL"
"GZP","GYD"
"GRV","GYD"
"XAI","SHA"
"ASF","GYD"
"CBR","MEL"
"SLL","BAH"
"HPH","SGN"
"SSI","PWK"
"ILG","PWK"
"TIF","DMM"
"AAR","WMI"
"GGT","NAS"
"MVD","SCL"
"ASU","SCL"
"ASU","EZE"
"BLI","BFI"
"ILG","BFI"
"ILG","ACK"
"RKD","ACK"
"BNX","NUE"
"PNE","SNN"
"MVD","LIM"
"ASU","LIM"
"AOI","TIA"
"FRL","TIA"
"CBR","BNE"
"IXM","DWC"
"TIF","DWC"
"LEB","OMA"
"GGT","OMA"
"CUL","SJD"
"FAE","BGO"
"UGC","TAS"
"DSA","HRG"
"BLI","SCF"
"BNX","HRG"
"AAR","HRG"
"OSR","KGS"
"OSR","HRG"
"MVD","AEP"
"ASU","AEP"
"JRO","NBO"
"LDE","CIA"
"AKX","KZN"
"ROV","KZN"
"JMU","YNT"
"PBG","BUF"
"ILG","PSP"
"SLZ","BSB"
"IGU","BSB"
"BMI","MRY"
"FRL","BDS"
"SSI","PDK"
"SSI","PLS"
"MRK","PDK"
"CRW","PDK"
"DOM","SXM"
"CUU","MTY"
"OAX","MTY"
"CUL","MTY"
"RAO","CNF"
"SLZ","CNF"
"IGU","CNF"
"IXG","AMD"
"AAR","SSH"
"PNE","ICT"
"YQG","YHZ"
"VRA","YHZ"
"RKD","PWM"
"AKX","NQZ"
"ASF","MRV"
"CBR","PER"
"PBG","CAK"
"IXM","CMB"
"SSI","AVL"
"PNE","RIC"
"AVP","ACY"
"CUU","TIJ"
"OAX","TIJ"
"CUL","TIJ"
"OSR","ZTH"
"POP","YQB"
"CRW","DSM"
"OTH","BOI"
"VRA","YQB"
"YUY","YQB"
"POP","MBJ"
"NGS","KIX"
"ROV","UFA"
"UUS","KJA"
"BQS","KJA"
"SSI","YHM"
"POP","SDQ"
"YQG","YHM"
"AVP","ALB"
"FDF","SDQ"
"VRA","YHM"
"YYG","YHM"
"ILG","SBA"
"RIL","BCT"
"RAO","REC"
"SLZ","REC"
"NGS","NGO"
"AKX","TBS"
"LEB","BHM"
"YYG","YOW"
"IFN","THR"
"IGU","GIG"
"GRV","FRU"
"RKD","PGD"
"JLR","PNQ"
"IXG","PNQ"
"BNX","FMM"
"FRL","SUF"
"NGS","ITM"
"ROV","KUF"
"PNE","FXE"
"FAI","GEG"
"GGT","FXE"
"ADZ","MDE"
"ILG","HYA"
"RKD","HYA"
"OSR","BOJ"
"MDC","UPG"
"DJJ","UPG"
"PBG","SYR"
"ADZ","CLO"
"NIM","ABJ"
"NSI","ABJ"
"NSI","ACC"
"LDE","SXB"
"MDC","SUB"
"DJJ","SUB"
"AOI","TPS"
"RAO","CGH"
"IGU","CGH"
"FRL","TPS"
"NGS","OKA"
"HSC","ZHA"
"DOM","BGI"
"FDF","BGI"
"MVD","POA"
"NSI","ABV"
"IGU","POA"
"TGO","HLD"
"HLH","HLD"
"FRL","AHO"
"XAI","HUZ"
"SSI","FRG"
"GGT","FRG"
"RKD","MHT"
"ROV","CEK"
"SSI","LIT"
"SLZ","SSA"
"JMU","WEH"
"SQD","HSN"
"SQJ","HSN"
"CBR","ADL"
"UUS","IKT"
"BQS","IKT"
"SSI","GSO"
"BMI","YIP"
"DOM","ANU"
"GRV","SGC"
"ASF","OSS"
"OTH","EUG"
"DOM","STT"
"AOI","NRN"
"AAL","KUN"
"JRO","DAR"
"CBR","CNS"
"LEB","ADS"
"SLZ","FOR"
"ASF","PEE"
"ROV","PEE"
"YQG","LRD"
"ASU","COR"
"IFN","MHD"
"SLL","CCJ"
"AVP","MDT"
"ADZ","CTG"
"MME","ABZ"
"JRO","KGL"
"UGC","SCO"
"IGU","CWB"
"AKX","SCO"
"MMK","KGD"
"YQG","YTZ"
"RIL","BJC"
"SLZ","BEL"
"PNE","SKB"
"DOM","SKB"
"YYG","YQT"
"IFN","NJF"
"MME","SOU"
"NIM","LFW"
"NSI","LBV"
