"lat","long","r","c","a","coastline"
79.6,25.7,105,2058,1,1
70.9,25.7,192,2058,1,1
60.2,25.7,299,2058,1,1
59.5,25.7,306,2058,1,1
40.8,25.7,493,2058,1,1
35.2,25.7,549,2058,1,1
35,25.7,551,2058,1,1
31.5,25.7,586,2058,1,1
-34,25.7,1241,2058,1,1
-70.7,25.7,1608,2058,1,1
80.3,25.8,98,2059,1,1
79.6,25.8,105,2059,1,1
70.9,25.8,192,2059,1,1
60.3,25.8,298,2059,1,1
59.5,25.8,306,2059,1,1
40.8,25.8,493,2059,1,1
35.2,25.8,549,2059,1,1
35.1,25.8,550,2059,1,1
35,25.8,551,2059,1,1
31.5,25.8,586,2059,1,1
-34.1,25.8,1242,2059,1,1
-70.7,25.8,1608,2059,1,1
80.3,25.9,98,2060,1,1
79.6,25.9,105,2060,1,1
70.9,25.9,192,2060,1,1
60.3,25.9,298,2060,1,1
59.5,25.9,306,2060,1,1
40.7,25.9,494,2060,1,1
35,25.9,551,2060,1,1
31.5,25.9,586,2060,1,1
-34,25.9,1241,2060,1,1
-34.1,25.9,1242,2060,1,1
-70.7,25.9,1608,2060,1,1
80.3,26,98,2061,1,1
79.6,26,105,2061,1,1
70.9,26,192,2061,1,1
60.3,26,298,2061,1,1
59.5,26,306,2061,1,1
40.7,26,494,2061,1,1
35,26,551,2061,1,1
31.5,26,586,2061,1,1
-33.9,26,1240,2061,1,1
-70.7,26,1608,2061,1,1
80.4,26.1,97,2062,1,1
80.3,26.1,98,2062,1,1
79.6,26.1,105,2062,1,1
70.9,26.1,192,2062,1,1
60.3,26.1,298,2062,1,1
59.5,26.1,306,2062,1,1
40.7,26.1,494,2062,1,1
35,26.1,551,2062,1,1
31.5,26.1,586,2062,1,1
-33.8,26.1,1239,2062,1,1
-70.7,26.1,1608,2062,1,1
80.7,26.2,94,2063,1,1
80.6,26.2,95,2063,1,1
80.5,26.2,96,2063,1,1
80.4,26.2,97,2063,1,1
80.2,26.2,99,2063,1,1
79.7,26.2,104,2063,1,1
70.9,26.2,192,2063,1,1
60.4,26.2,297,2063,1,1
59.5,26.2,306,2063,1,1
40.6,26.2,495,2063,1,1
40.5,26.2,496,2063,1,1
35.1,26.2,550,2063,1,1
35,26.2,551,2063,1,1
31.5,26.2,586,2063,1,1
-33.8,26.2,1239,2063,1,1
-70.7,26.2,1608,2063,1,1
80.7,26.3,94,2064,1,1
80.2,26.3,99,2064,1,1
79.7,26.3,104,2064,1,1
70.9,26.3,192,2064,1,1
60.4,26.3,297,2064,1,1
59.5,26.3,306,2064,1,1
40.4,26.3,497,2064,1,1
40.3,26.3,498,2064,1,1
39.4,26.3,507,2064,1,1
35.1,26.3,550,2064,1,1
31.5,26.3,586,2064,1,1
-33.7,26.3,1238,2064,1,1
-70.7,26.3,1608,2064,1,1
80.1,26.4,100,2065,1,1
79.7,26.4,104,2065,1,1
70.9,26.4,192,2065,1,1
60.4,26.4,297,2065,1,1
59.5,26.4,306,2065,1,1
40.2,26.4,499,2065,1,1
39.5,26.4,506,2065,1,1
39.3,26.4,508,2065,1,1
38.1,26.4,520,2065,1,1
31.5,26.4,586,2065,1,1
-33.7,26.4,1238,2065,1,1
-70.7,26.4,1608,2065,1,1
80.1,26.5,100,2066,1,1
79.8,26.5,103,2066,1,1
70.9,26.5,192,2066,1,1
60.4,26.5,297,2066,1,1
59.5,26.5,306,2066,1,1
40.1,26.5,500,2066,1,1
39.6,26.5,505,2066,1,1
39.2,26.5,509,2066,1,1
38.3,26.5,518,2066,1,1
38.2,26.5,519,2066,1,1
38,26.5,521,2066,1,1
31.5,26.5,586,2066,1,1
-33.7,26.5,1238,2066,1,1
-70.7,26.5,1608,2066,1,1
80.1,26.6,100,2067,1,1
79.8,26.6,103,2067,1,1
70.9,26.6,192,2067,1,1
60.4,26.6,297,2067,1,1
59.4,26.6,307,2067,1,1
40.2,26.6,499,2067,1,1
39.6,26.6,505,2067,1,1
39.1,26.6,510,2067,1,1
38.5,26.6,516,2067,1,1
38.4,26.6,517,2067,1,1
38,26.6,521,2067,1,1
31.5,26.6,586,2067,1,1
-33.7,26.6,1238,2067,1,1
-70.7,26.6,1608,2067,1,1
80.1,26.7,100,2068,1,1
79.8,26.7,103,2068,1,1
70.9,26.7,192,2068,1,1
60.4,26.7,297,2068,1,1
59.4,26.7,307,2068,1,1
40.2,26.7,499,2068,1,1
39.7,26.7,504,2068,1,1
39.1,26.7,510,2068,1,1
38.6,26.7,515,2068,1,1
37.9,26.7,522,2068,1,1
31.5,26.7,586,2068,1,1
-33.6,26.7,1237,2068,1,1
-70.7,26.7,1608,2068,1,1
80,26.8,101,2069,1,1
79.9,26.8,102,2069,1,1
70.9,26.8,192,2069,1,1
60.4,26.8,297,2069,1,1
59.4,26.8,307,2069,1,1
40.3,26.8,498,2069,1,1
39.8,26.8,503,2069,1,1
39,26.8,511,2069,1,1
38.8,26.8,513,2069,1,1
38.7,26.8,514,2069,1,1
37.8,26.8,523,2069,1,1
31.4,26.8,587,2069,1,1
-33.6,26.8,1237,2069,1,1
-70.7,26.8,1608,2069,1,1
80,26.9,101,2070,1,1
79.9,26.9,102,2070,1,1
70.9,26.9,192,2070,1,1
60.4,26.9,297,2070,1,1
59.4,26.9,307,2070,1,1
40.4,26.9,497,2070,1,1
39.9,26.9,502,2070,1,1
38.9,26.9,512,2070,1,1
37.8,26.9,523,2070,1,1
31.4,26.9,587,2070,1,1
-33.6,26.9,1237,2070,1,1
-70.7,26.9,1608,2070,1,1
80,27,101,2071,1,1
79.9,27,102,2071,1,1
71,27,191,2071,1,1
60.4,27,297,2071,1,1
59.4,27,307,2071,1,1
40.4,27,497,2071,1,1
40,27,501,2071,1,1
37.7,27,524,2071,1,1
31.4,27,587,2071,1,1
-33.5,27,1236,2071,1,1
-70.7,27,1608,2071,1,1
80,27.1,101,2072,1,1
71,27.1,191,2072,1,1
60.4,27.1,297,2072,1,1
59.4,27.1,307,2072,1,1
40.5,27.1,496,2072,1,1
40.1,27.1,500,2072,1,1
37.7,27.1,524,2072,1,1
31.3,27.1,588,2072,1,1
-33.5,27.1,1236,2072,1,1
-70.7,27.1,1608,2072,1,1
80,27.2,101,2073,1,1
71,27.2,191,2073,1,1
60.4,27.2,297,2073,1,1
59.4,27.2,307,2073,1,1
40.5,27.2,496,2073,1,1
40.1,27.2,500,2073,1,1
37.6,27.2,525,2073,1,1
37.5,27.2,526,2073,1,1
31.3,27.2,588,2073,1,1
-33.4,27.2,1235,2073,1,1
-70.7,27.2,1608,2073,1,1
71,27.3,191,2074,1,1
60.4,27.3,297,2074,1,1
59.4,27.3,307,2074,1,1
40.6,27.3,495,2074,1,1
40.2,27.3,499,2074,1,1
37.4,27.3,527,2074,1,1
37.3,27.3,528,2074,1,1
31.3,27.3,588,2074,1,1
-33.4,27.3,1235,2074,1,1
-70.7,27.3,1608,2074,1,1
71,27.4,191,2075,1,1
60.4,27.4,297,2075,1,1
59.4,27.4,307,2075,1,1
40.7,27.4,494,2075,1,1
40.3,27.4,498,2075,1,1
37.2,27.4,529,2075,1,1
37.1,27.4,530,2075,1,1
31.3,27.4,588,2075,1,1
-33.4,27.4,1235,2075,1,1
-70.7,27.4,1608,2075,1,1
71,27.5,191,2076,1,1
60.4,27.5,297,2076,1,1
59.4,27.5,307,2076,1,1
40.8,27.5,493,2076,1,1
40.3,27.5,498,2076,1,1
37,27.5,531,2076,1,1
36.9,27.5,532,2076,1,1
31.2,27.5,589,2076,1,1
-33.3,27.5,1234,2076,1,1
-70.7,27.5,1608,2076,1,1
71,27.6,191,2077,1,1
60.4,27.6,297,2077,1,1
59.4,27.6,307,2077,1,1
40.8,27.6,493,2077,1,1
40.3,27.6,498,2077,1,1
36.8,27.6,533,2077,1,1
36.7,27.6,534,2077,1,1
31.2,27.6,589,2077,1,1
-33.3,27.6,1234,2077,1,1
-70.7,27.6,1608,2077,1,1
71,27.7,191,2078,1,1
60.4,27.7,297,2078,1,1
59.4,27.7,307,2078,1,1
40.9,27.7,492,2078,1,1
40.3,27.7,498,2078,1,1
36.6,27.7,535,2078,1,1
31.2,27.7,589,2078,1,1
-33.2,27.7,1233,2078,1,1
-70.6,27.7,1607,2078,1,1
71,27.8,191,2079,1,1
60.4,27.8,297,2079,1,1
59.4,27.8,307,2079,1,1
42.6,27.8,475,2079,1,1
42.5,27.8,476,2079,1,1
42.4,27.8,477,2079,1,1
40.9,27.8,492,2079,1,1
40.3,27.8,498,2079,1,1
36.6,27.8,535,2079,1,1
31.1,27.8,590,2079,1,1
-33.2,27.8,1233,2079,1,1
-70.6,27.8,1607,2079,1,1
71.1,27.9,190,2080,1,1
60.4,27.9,297,2080,1,1
59.4,27.9,307,2080,1,1
42.8,27.9,473,2080,1,1
42.7,27.9,474,2080,1,1
42.3,27.9,478,2080,1,1
42.2,27.9,479,2080,1,1
40.9,27.9,492,2080,1,1
40.3,27.9,498,2080,1,1
36.6,27.9,535,2080,1,1
31.1,27.9,590,2080,1,1
-33.1,27.9,1232,2080,1,1
-70.6,27.9,1607,2080,1,1
71.1,28,190,2081,1,1
60.4,28,297,2081,1,1
59.4,28,307,2081,1,1
43,28,471,2081,1,1
42.9,28,472,2081,1,1
42.1,28,480,2081,1,1
42,28,481,2081,1,1
40.9,28,492,2081,1,1
40.3,28,498,2081,1,1
36.6,28,535,2081,1,1
31.1,28,590,2081,1,1
-33.1,28,1232,2081,1,1
-70.6,28,1607,2081,1,1
71.1,28.1,190,2082,1,1
60.4,28.1,297,2082,1,1
59.4,28.1,307,2082,1,1
43.3,28.1,468,2082,1,1
43.2,28.1,469,2082,1,1
43.1,28.1,470,2082,1,1
41.9,28.1,482,2082,1,1
41.8,28.1,483,2082,1,1
41.7,28.1,484,2082,1,1
40.9,28.1,492,2082,1,1
40.3,28.1,498,2082,1,1
36.6,28.1,535,2082,1,1
31,28.1,591,2082,1,1
-33,28.1,1231,2082,1,1
-70.6,28.1,1607,2082,1,1
71.1,28.2,190,2083,1,1
60.4,28.2,297,2083,1,1
59.5,28.2,306,2083,1,1
43.4,28.2,467,2083,1,1
41.6,28.2,485,2083,1,1
40.9,28.2,492,2083,1,1
40.4,28.2,497,2083,1,1
36.6,28.2,535,2083,1,1
31,28.2,591,2083,1,1
-33,28.2,1231,2083,1,1
-70.6,28.2,1607,2083,1,1
71.1,28.3,190,2084,1,1
60.4,28.3,297,2084,1,1
59.5,28.3,306,2084,1,1
43.4,28.3,467,2084,1,1
41.5,28.3,486,2084,1,1
41,28.3,491,2084,1,1
40.4,28.3,497,2084,1,1
36.6,28.3,535,2084,1,1
31,28.3,591,2084,1,1
-32.9,28.3,1230,2084,1,1
-70.6,28.3,1607,2084,1,1
71.1,28.4,190,2085,1,1
60.3,28.4,298,2085,1,1
59.6,28.4,305,2085,1,1
43.6,28.4,465,2085,1,1
43.5,28.4,466,2085,1,1
41.4,28.4,487,2085,1,1
41,28.4,491,2085,1,1
40.4,28.4,497,2085,1,1
36.6,28.4,535,2085,1,1
31,28.4,591,2085,1,1
-32.8,28.4,1229,2085,1,1
-70.6,28.4,1607,2085,1,1
71.1,28.5,190,2086,1,1
60.3,28.5,298,2086,1,1
59.6,28.5,305,2086,1,1
43.7,28.5,464,2086,1,1
41.4,28.5,487,2086,1,1
41,28.5,491,2086,1,1
40.4,28.5,497,2086,1,1
36.6,28.5,535,2086,1,1
30.9,28.5,592,2086,1,1
-32.7,28.5,1228,2086,1,1
-70.5,28.5,1606,2086,1,1
71,28.6,191,2087,1,1
60.2,28.6,299,2087,1,1
59.7,28.6,304,2087,1,1
43.9,28.6,462,2087,1,1
43.8,28.6,463,2087,1,1
41.4,28.6,487,2087,1,1
41,28.6,491,2087,1,1
40.4,28.6,497,2087,1,1
36.6,28.6,535,2087,1,1
30.9,28.6,592,2087,1,1
-32.6,28.6,1227,2087,1,1
-70.5,28.6,1606,2087,1,1
71,28.7,191,2088,1,1
60.2,28.7,299,2088,1,1
59.7,28.7,304,2088,1,1
44.1,28.7,460,2088,1,1
44,28.7,461,2088,1,1
41.3,28.7,488,2088,1,1
41,28.7,491,2088,1,1
40.4,28.7,497,2088,1,1
36.6,28.7,535,2088,1,1
30.9,28.7,592,2088,1,1
-32.6,28.7,1227,2088,1,1
-70.5,28.7,1606,2088,1,1
71,28.8,191,2089,1,1
60.2,28.8,299,2089,1,1
59.8,28.8,303,2089,1,1
44.2,28.8,459,2089,1,1
41.3,28.8,488,2089,1,1
41,28.8,491,2089,1,1
40.4,28.8,497,2089,1,1
36.6,28.8,535,2089,1,1
30.8,28.8,593,2089,1,1
-32.5,28.8,1226,2089,1,1
-70.5,28.8,1606,2089,1,1
71,28.9,191,2090,1,1
60.1,28.9,300,2090,1,1
59.8,28.9,303,2090,1,1
44.4,28.9,457,2090,1,1
44.3,28.9,458,2090,1,1
41.3,28.9,488,2090,1,1
41,28.9,491,2090,1,1
40.4,28.9,497,2090,1,1
36.5,28.9,536,2090,1,1
30.8,28.9,593,2090,1,1
-32.4,28.9,1225,2090,1,1
-70.5,28.9,1606,2090,1,1
70.9,29,192,2091,1,1
60.1,29,300,2091,1,1
59.9,29,302,2091,1,1
44.5,29,456,2091,1,1
41.2,29,489,2091,1,1
41.1,29,490,2091,1,1
40.6,29,495,2091,1,1
40.5,29,496,2091,1,1
36.5,29,536,2091,1,1
30.8,29,593,2091,1,1
-32.3,29,1224,2091,1,1
-70.5,29,1606,2091,1,1
70.9,29.1,192,2092,1,1
60,29.1,301,2092,1,1
44.7,29.1,454,2092,1,1
44.6,29.1,455,2092,1,1
41.2,29.1,489,2092,1,1
40.8,29.1,493,2092,1,1
40.7,29.1,494,2092,1,1
36.4,29.1,537,2092,1,1
30.8,29.1,593,2092,1,1
-32.2,29.1,1223,2092,1,1
-70.4,29.1,1605,2092,1,1
70.9,29.2,192,2093,1,1
44.8,29.2,453,2093,1,1
41,29.2,491,2093,1,1
40.9,29.2,492,2093,1,1
36.4,29.2,537,2093,1,1
30.9,29.2,592,2093,1,1
-32.1,29.2,1222,2093,1,1
-70.4,29.2,1605,2093,1,1
70.9,29.3,192,2094,1,1
44.8,29.3,453,2094,1,1
41.1,29.3,490,2094,1,1
36.3,29.3,538,2094,1,1
30.9,29.3,592,2094,1,1
-32,29.3,1221,2094,1,1
-70.4,29.3,1605,2094,1,1
70.9,29.4,192,2095,1,1
44.8,29.4,453,2095,1,1
41.1,29.4,490,2095,1,1
36.3,29.4,538,2095,1,1
31,29.4,591,2095,1,1
-32,29.4,1221,2095,1,1
-70.4,29.4,1605,2095,1,1
70.8,29.5,193,2096,1,1
44.9,29.5,452,2096,1,1
41.1,29.5,490,2096,1,1
36.2,29.5,539,2096,1,1
31,29.5,591,2096,1,1
-31.9,29.5,1220,2096,1,1
-70.3,29.5,1604,2096,1,1
70.8,29.6,193,2097,1,1
44.9,29.6,452,2097,1,1
41.1,29.6,490,2097,1,1
36.2,29.6,539,2097,1,1
31,29.6,591,2097,1,1
-31.8,29.6,1219,2097,1,1
-70.3,29.6,1604,2097,1,1
70.8,29.7,193,2098,1,1
45.2,29.7,449,2098,1,1
45.1,29.7,450,2098,1,1
45,29.7,451,2098,1,1
41.1,29.7,490,2098,1,1
36.1,29.7,540,2098,1,1
31.1,29.7,590,2098,1,1
-31.7,29.7,1218,2098,1,1
-70.3,29.7,1604,2098,1,1
70.8,29.8,193,2099,1,1
45.3,29.8,448,2099,1,1
41.1,29.8,490,2099,1,1
36.1,29.8,540,2099,1,1
31.1,29.8,590,2099,1,1
-31.6,29.8,1217,2099,1,1
-70.3,29.8,1604,2099,1,1
70.7,29.9,194,2100,1,1
45.4,29.9,447,2100,1,1
41.1,29.9,490,2100,1,1
36.1,29.9,540,2100,1,1
31.2,29.9,589,2100,1,1
-31.5,29.9,1216,2100,1,1
-70.2,29.9,1603,2100,1,1
70.7,30,194,2101,1,1
45.5,30,446,2101,1,1
41.1,30,490,2101,1,1
36.1,30,540,2101,1,1
31.3,30,588,2101,1,1
-31.5,30,1216,2101,1,1
-70.2,30,1603,2101,1,1
70.7,30.1,194,2102,1,1
45.6,30.1,445,2102,1,1
41.1,30.1,490,2102,1,1
36.1,30.1,540,2102,1,1
31.3,30.1,588,2102,1,1
-31.4,30.1,1215,2102,1,1
-70.2,30.1,1603,2102,1,1
70.7,30.2,194,2103,1,1
45.7,30.2,444,2103,1,1
41.1,30.2,490,2103,1,1
36.2,30.2,539,2103,1,1
31.4,30.2,587,2103,1,1
-31.3,30.2,1214,2103,1,1
-70.2,30.2,1603,2103,1,1
70.6,30.3,195,2104,1,1
70.1,30.3,200,2104,1,1
70,30.3,201,2104,1,1
45.8,30.3,443,2104,1,1
41,30.3,491,2104,1,1
36.2,30.3,539,2104,1,1
31.4,30.3,587,2104,1,1
-31.1,30.3,1212,2104,1,1
-31.2,30.3,1213,2104,1,1
-70.2,30.3,1603,2104,1,1
70.6,30.4,195,2105,1,1
70.2,30.4,199,2105,1,1
69.9,30.4,202,2105,1,1
45.9,30.4,442,2105,1,1
41,30.4,491,2105,1,1
36.2,30.4,539,2105,1,1
31.4,30.4,587,2105,1,1
-30.9,30.4,1210,2105,1,1
-31,30.4,1211,2105,1,1
-70.1,30.4,1602,2105,1,1
70.6,30.5,195,2106,1,1
70.2,30.5,199,2106,1,1
69.9,30.5,202,2106,1,1
46,30.5,441,2106,1,1
41,30.5,491,2106,1,1
36.3,30.5,538,2106,1,1
36.2,30.5,539,2106,1,1
31.4,30.5,587,2106,1,1
-30.8,30.5,1209,2106,1,1
-70.1,30.5,1602,2106,1,1
70.6,30.6,195,2107,1,1
70.2,30.6,199,2107,1,1
69.8,30.6,203,2107,1,1
46.1,30.6,440,2107,1,1
41,30.6,491,2107,1,1
36.5,30.6,536,2107,1,1
36.4,30.6,537,2107,1,1
31.4,30.6,587,2107,1,1
-30.6,30.6,1207,2107,1,1
-30.7,30.6,1208,2107,1,1
-70.1,30.6,1602,2107,1,1
70.6,30.7,195,2108,1,1
70.2,30.7,199,2108,1,1
69.8,30.7,203,2108,1,1
46.3,30.7,438,2108,1,1
46.2,30.7,439,2108,1,1
41,30.7,491,2108,1,1
36.6,30.7,535,2108,1,1
31.5,30.7,586,2108,1,1
-30.5,30.7,1206,2108,1,1
-70.1,30.7,1602,2108,1,1
70.5,30.8,196,2109,1,1
70.3,30.8,198,2109,1,1
69.7,30.8,204,2109,1,1
46.4,30.8,437,2109,1,1
41,30.8,491,2109,1,1
36.6,30.8,535,2109,1,1
31.5,30.8,586,2109,1,1
-30.3,30.8,1204,2109,1,1
-30.4,30.8,1205,2109,1,1
-70.1,30.8,1602,2109,1,1
70.5,30.9,196,2110,1,1
70.3,30.9,198,2110,1,1
69.7,30.9,204,2110,1,1
46.5,30.9,436,2110,1,1
41,30.9,491,2110,1,1
36.6,30.9,535,2110,1,1
31.5,30.9,586,2110,1,1
-30.1,30.9,1202,2110,1,1
-30.2,30.9,1203,2110,1,1
-70,30.9,1601,2110,1,1
70.5,31,196,2111,1,1
70.3,31,198,2111,1,1
69.6,31,205,2111,1,1
46.5,31,436,2111,1,1
41,31,491,2111,1,1
36.6,31,535,2111,1,1
31.5,31,586,2111,1,1
-30,31,1201,2111,1,1
-70,31,1601,2111,1,1
70.5,31.1,196,2112,1,1
70.3,31.1,198,2112,1,1
69.6,31.1,205,2112,1,1
46.5,31.1,436,2112,1,1
41,31.1,491,2112,1,1
36.6,31.1,535,2112,1,1
31.5,31.1,586,2112,1,1
-29.9,31.1,1200,2112,1,1
-70,31.1,1601,2112,1,1
70.4,31.2,197,2113,1,1
69.5,31.2,206,2113,1,1
46.5,31.2,436,2113,1,1
41,31.2,491,2113,1,1
36.6,31.2,535,2113,1,1
31.5,31.2,586,2113,1,1
-29.7,31.2,1198,2113,1,1
-29.8,31.2,1199,2113,1,1
-70,31.2,1601,2113,1,1
70.4,31.3,197,2114,1,1
69.5,31.3,206,2114,1,1
46.5,31.3,436,2114,1,1
41,31.3,491,2114,1,1
36.6,31.3,535,2114,1,1
31.4,31.3,587,2114,1,1
-29.6,31.3,1197,2114,1,1
-70,31.3,1601,2114,1,1
70.4,31.4,197,2115,1,1
69.6,31.4,205,2115,1,1
46.6,31.4,435,2115,1,1
41.1,31.4,490,2115,1,1
36.6,31.4,535,2115,1,1
31.4,31.4,587,2115,1,1
-29.5,31.4,1196,2115,1,1
-70,31.4,1601,2115,1,1
69.6,31.5,205,2116,1,1
46.6,31.5,435,2116,1,1
41.1,31.5,490,2116,1,1
36.6,31.5,535,2116,1,1
31.4,31.5,587,2116,1,1
-29.4,31.5,1195,2116,1,1
-70,31.5,1601,2116,1,1
69.6,31.6,205,2117,1,1
46.6,31.6,435,2117,1,1
41.2,31.6,489,2117,1,1
36.6,31.6,535,2117,1,1
31.4,31.6,587,2117,1,1
-29.4,31.6,1195,2117,1,1
-69.9,31.6,1600,2117,1,1
69.7,31.7,204,2118,1,1
46.6,31.7,435,2118,1,1
41.2,31.7,489,2118,1,1
36.6,31.7,535,2118,1,1
31.3,31.7,588,2118,1,1
-29.3,31.7,1194,2118,1,1
-69.9,31.7,1600,2118,1,1
69.7,31.8,204,2119,1,1
46.5,31.8,436,2119,1,1
41.3,31.8,488,2119,1,1
36.6,31.8,535,2119,1,1
31.3,31.8,588,2119,1,1
-29.3,31.8,1194,2119,1,1
-69.9,31.8,1600,2119,1,1
69.7,31.9,204,2120,1,1
46.4,31.9,437,2120,1,1
46.3,31.9,438,2120,1,1
41.4,31.9,487,2120,1,1
36.5,31.9,536,2120,1,1
31.2,31.9,589,2120,1,1
31.1,31.9,590,2120,1,1
-29.2,31.9,1193,2120,1,1
-69.9,31.9,1600,2120,1,1
69.7,32,204,2121,1,1
46.3,32,438,2121,1,1
41.4,32,487,2121,1,1
36.4,32,537,2121,1,1
31,32,591,2121,1,1
-29.1,32,1192,2121,1,1
-69.9,32,1600,2121,1,1
69.8,32.1,203,2122,1,1
46.3,32.1,438,2122,1,1
41.5,32.1,486,2122,1,1
36.4,32.1,537,2122,1,1
30.9,32.1,592,2122,1,1
-29,32.1,1191,2122,1,1
-69.9,32.1,1600,2122,1,1
69.8,32.2,203,2123,1,1
46.2,32.2,439,2123,1,1
41.5,32.2,486,2123,1,1
36.3,32.2,538,2123,1,1
34.8,32.2,553,2123,1,1
34.7,32.2,554,2123,1,1
31.1,32.2,590,2123,1,1
31,32.2,591,2123,1,1
-29,32.2,1191,2123,1,1
-69.9,32.2,1600,2123,1,1
69.8,32.3,203,2124,1,1
46.2,32.3,439,2124,1,1
41.6,32.3,485,2124,1,1
36.2,32.3,539,2124,1,1
34.8,32.3,553,2124,1,1
31.2,32.3,589,2124,1,1
-28.9,32.3,1190,2124,1,1
-69.8,32.3,1599,2124,1,1
69.7,32.4,204,2125,1,1
46.2,32.4,439,2125,1,1
41.6,32.4,485,2125,1,1
36.1,32.4,540,2125,1,1
34.9,32.4,552,2125,1,1
34.8,32.4,553,2125,1,1
31.2,32.4,589,2125,1,1
-28.7,32.4,1188,2125,1,1
-28.8,32.4,1189,2125,1,1
-69.8,32.4,1599,2125,1,1
69.7,32.5,204,2126,1,1
46.2,32.5,439,2126,1,1
41.7,32.5,484,2126,1,1
36.1,32.5,540,2126,1,1
34.9,32.5,552,2126,1,1
31.1,32.5,590,2126,1,1
-28.5,32.5,1186,2126,1,1
-28.6,32.5,1187,2126,1,1
-69.7,32.5,1598,2126,1,1
69.7,32.6,204,2127,1,1
46.2,32.6,439,2127,1,1
45.3,32.6,448,2127,1,1
41.7,32.6,484,2127,1,1
36,32.6,541,2127,1,1
35,32.6,551,2127,1,1
34.8,32.6,553,2127,1,1
34.7,32.6,554,2127,1,1
31.1,32.6,590,2127,1,1
-28,32.6,1181,2127,1,1
-28.1,32.6,1182,2127,1,1
-28.2,32.6,1183,2127,1,1
-28.3,32.6,1184,2127,1,1
-28.4,32.6,1185,2127,1,1
-69.7,32.6,1598,2127,1,1
69.6,32.7,205,2128,1,1
46.1,32.7,440,2128,1,1
45.4,32.7,447,2128,1,1
45.3,32.7,448,2128,1,1
41.7,32.7,484,2128,1,1
36,32.7,541,2128,1,1
35,32.7,551,2128,1,1
34.7,32.7,554,2128,1,1
31,32.7,591,2128,1,1
-25.8,32.7,1159,2128,1,1
-25.9,32.7,1160,2128,1,1
-26,32.7,1161,2128,1,1
-27.5,32.7,1176,2128,1,1
-27.6,32.7,1177,2128,1,1
-27.7,32.7,1178,2128,1,1
-27.8,32.7,1179,2128,1,1
-27.9,32.7,1180,2128,1,1
-69.7,32.7,1598,2128,1,1
69.6,32.8,205,2129,1,1
46.1,32.8,440,2129,1,1
45.4,32.8,447,2129,1,1
45.2,32.8,449,2129,1,1
41.8,32.8,483,2129,1,1
36,32.8,541,2129,1,1
35,32.8,551,2129,1,1
34.7,32.8,554,2129,1,1
31,32.8,591,2129,1,1
-25.7,32.8,1158,2129,1,1
-26.1,32.8,1162,2129,1,1
-26.2,32.8,1163,2129,1,1
-27.1,32.8,1172,2129,1,1
-27.2,32.8,1173,2129,1,1
-27.3,32.8,1174,2129,1,1
-27.4,32.8,1175,2129,1,1
-69.6,32.8,1597,2129,1,1
69.6,32.9,205,2130,1,1
46.1,32.9,440,2130,1,1
45.5,32.9,446,2130,1,1
45.2,32.9,449,2130,1,1
41.8,32.9,483,2130,1,1
36,32.9,541,2130,1,1
35.1,32.9,550,2130,1,1
35,32.9,551,2130,1,1
34.6,32.9,555,2130,1,1
31,32.9,591,2130,1,1
-25.6,32.9,1157,2130,1,1
-26.3,32.9,1164,2130,1,1
-26.6,32.9,1167,2130,1,1
-26.7,32.9,1168,2130,1,1
-26.8,32.9,1169,2130,1,1
-26.9,32.9,1170,2130,1,1
-27,32.9,1171,2130,1,1
-69.6,32.9,1597,2130,1,1
69.5,33,206,2131,1,1
46.1,33,440,2131,1,1
45.5,33,446,2131,1,1
45.2,33,449,2131,1,1
41.8,33,483,2131,1,1
36,33,541,2131,1,1
35.3,33,548,2131,1,1
35.2,33,549,2131,1,1
35.1,33,550,2131,1,1
34.9,33,552,2131,1,1
34.6,33,555,2131,1,1
30.9,33,592,2131,1,1
-25.6,33,1157,2131,1,1
-26.3,33,1164,2131,1,1
-26.4,33,1165,2131,1,1
-26.5,33,1166,2131,1,1
-69.5,33,1596,2131,1,1
69.5,33.1,206,2132,1,1
46.1,33.1,440,2132,1,1
45.6,33.1,445,2132,1,1
45.2,33.1,449,2132,1,1
41.8,33.1,483,2132,1,1
36,33.1,541,2132,1,1
35.4,33.1,547,2132,1,1
35.3,33.1,548,2132,1,1
35.1,33.1,550,2132,1,1
34.9,33.1,552,2132,1,1
34.6,33.1,555,2132,1,1
30.9,33.1,592,2132,1,1
28.2,33.1,619,2132,1,1
28.1,33.1,620,2132,1,1
-25.5,33.1,1156,2132,1,1
-69.4,33.1,1595,2132,1,1
69.4,33.2,207,2133,1,1
46,33.2,441,2133,1,1
45.6,33.2,445,2133,1,1
45.1,33.2,450,2133,1,1
41.8,33.2,483,2133,1,1
36,33.2,541,2133,1,1
35.2,33.2,549,2133,1,1
35,33.2,551,2133,1,1
34.6,33.2,555,2133,1,1
30.9,33.2,592,2133,1,1
28.3,33.2,618,2133,1,1
28,33.2,621,2133,1,1
-25.4,33.2,1155,2133,1,1
-69.3,33.2,1594,2133,1,1
69.4,33.3,207,2134,1,1
46,33.3,441,2134,1,1
45.6,33.3,445,2134,1,1
45.1,33.3,450,2134,1,1
41.8,33.3,483,2134,1,1
36,33.3,541,2134,1,1
35.2,33.3,549,2134,1,1
35,33.3,551,2134,1,1
34.7,33.3,554,2134,1,1
30.9,33.3,592,2134,1,1
28.2,33.3,619,2134,1,1
27.9,33.3,622,2134,1,1
-25.4,33.3,1155,2134,1,1
-69.2,33.3,1593,2134,1,1
